,country,keyword,topic,subtopic,user,date,text,favorite_count,followers_count,url
3726,Unknow,environment,Agriculture,Rice,MDfineart,Tue Feb 16 08:07:28 +0000 2021,RT @SankarBasu8: Fewer Than 100 Individuals Make up New Giant Whale Species https://t.co/WDQwpzNDOW via @TheWireScience,0,15841,no url
3727,India,environment,Agriculture,Rice,punjiwaad,Tue Feb 16 13:09:46 +0000 2021,"@demetriastudy I am aware. CPM is a non-entity now, and INC is just opposing for political purposes. I am talking a… https://t.co/SWTqUhYPFt",0,346,https://t.co/SWTqUhYPFt
3728,Unknow,climate,Agriculture,Meat,MuzzammilAap,Sun Feb 14 20:23:34 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,3471,no url
3729,India,climate,Agriculture,Rice,displayjunction,Wed Feb 17 07:12:38 +0000 2021,"@ExSecular And how can a climate warrior support stubble burning Punjabi kisan, he is depleting water table to grow… https://t.co/M7B3oXMtJS",0,562,https://t.co/M7B3oXMtJS
3730,India,climate,Agriculture,Rice,sastryy,Wed Feb 17 05:40:30 +0000 2021,@TIME How a climate change err rice bag convert has been arrested,0,313,no url
3731,Unknow,climate,Agriculture,Rice,picscramble2017,Wed Feb 17 04:31:10 +0000 2021,RT @suneelteotia: Every rice bag hates Hindu and Hindustan including that so called 21yrs old climate warrior,0,68,no url
3732,India,climate,Agriculture,Rice,FromRajkumar,Tue Feb 16 12:54:31 +0000 2021,@Savera76 @thesuniljain @narendramodi @capt_amarinder @RahulGandhi @INCIndia Good and valid question. We know the a… https://t.co/uYewCFwVc1,0,6,https://t.co/uYewCFwVc1
3733,Unknow,environment,Agriculture,Fertilizer,ompradeepmishra,Thu Feb 18 09:28:54 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,346,no url
3734,India,environment,Agriculture,Fertilizer,iamrajendrabora,Thu Feb 18 10:15:07 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,97,no url
3735,India,climate,Agriculture,Rice,rohit_manhas,Sun Feb 14 14:29:18 +0000 2021,"@theskindoctor13 Sahi pakde hai doctor sahab @rupikaur_ 

Climate Justice and farmers are just antonyms to each oth… https://t.co/PD2gw5w9Em",0,771,https://t.co/PD2gw5w9Em
3736,Unknow,climate,Agriculture,Rice,dbus710,Sun Feb 14 15:04:00 +0000 2021,"RT @realwizzz: @magicanarchist @sandeepwww @Yi_Sun_Shin @sharmasupriya If she was a genuine climate activist, she would have demanded laws…",0,171,no url
3737,India,climate,Agriculture,Rice,lakshmianand96,Mon Feb 15 03:04:39 +0000 2021,"RT @armanoza: @lakshmianand96 A climate activist that supports stubble burning, subsidies on water guzzling crops like wheat and rice and p…",0,9908,no url
3738,India,climate,Agriculture,Rice,DrKabber,Mon Feb 15 17:41:27 +0000 2021,"@ClaudiaWebbe @rupikaur_ Stubble burning climate activist
Highway blocking human rights activists
Commission agent… https://t.co/iXlRuUyaVB",0,5,https://t.co/iXlRuUyaVB
3739,India,climate,Agriculture,Rice,rakeshmanipal,Tue Feb 16 15:08:46 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,227,no url
3740,India,climate,Agriculture,Rice,abdullah_0mar,Wed Feb 17 04:11:03 +0000 2021,RT @suneelteotia: Every rice bag hates Hindu and Hindustan including that so called 21yrs old climate warrior,0,46827,no url
3741,Unknow,climate,Agriculture,Rice,LetItSh59240847,Tue Feb 16 15:27:44 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,15,no url
3742,India,climate,Agriculture,Rice,VishalT92442012,Tue Feb 16 16:04:09 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,366,no url
3743,Unknow,climate,Agriculture,Rice,fashionchaos,Tue Feb 16 16:21:55 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,1075,no url
3744,Unknow,climate,Agriculture,Rice,Triloks66737171,Tue Feb 16 18:12:41 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,5,no url
3745,Unknow,climate,Agriculture,Rice,Mutant_Monk,Tue Feb 16 21:15:12 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,119,no url
3746,Unknow,climate,Agriculture,Rice,pawan491,Tue Feb 16 21:31:41 +0000 2021,"RT @chetansharma365: @RealCandaceO @GretaThunberg Greta thunberg, the climate activist, is supporting farmers who burn rice stubble causing…",0,1635,no url
3747,India,climate,Agriculture,Meat,chipskamath,Sun Feb 14 20:40:11 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,459,no url
3748,Unknow,climate,Agriculture,Meat,JustRajnish,Sun Feb 14 21:03:39 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,72,no url
3749,India,environment,Agriculture,Fertilizer,UlkaKelkar,Tue Feb 16 06:42:42 +0000 2021,"RT @_thebastion_: 1/n The #Budget2021 saw the announcement of the National Hydrogen Energy Mission. From transport to heavy industries, and…",0,1110,no url
3750,Unknow,climate,Agriculture,Meat,ankurhandos,Sun Feb 14 21:31:33 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,6345,no url
3751,Unknow,climate,Agriculture,Meat,MnshaP,Mon Feb 15 03:18:50 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,88736,no url
3752,Unknow,climate,Agriculture,Meat,AkhilTweeting,Mon Feb 15 03:19:25 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,96,no url
3753,India,climate,Agriculture,Meat,arjunkolady,Mon Feb 15 03:19:33 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,1562,no url
3754,Unknow,climate,Agriculture,Meat,arunagg007,Mon Feb 15 03:20:30 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,687,no url
3755,Unknow,climate,Agriculture,Meat,cholachen,Mon Feb 15 03:21:16 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,100,no url
3756,Unknow,climate,Agriculture,Meat,ayadav115,Mon Feb 15 03:22:54 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,259,no url
3757,Unknow,climate,Agriculture,Meat,sayani181,Mon Feb 15 03:24:16 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,160,no url
3758,Unknow,climate,Agriculture,Meat,Sridhar67,Mon Feb 15 03:24:53 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,3090,no url
3759,Unknow,climate,Agriculture,Meat,shruti_ajmera,Mon Feb 15 03:25:12 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,1,no url
3760,Unknow,climate,Agriculture,Meat,JayegaGum,Mon Feb 15 03:26:12 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,89,no url
3761,Unknow,climate,Agriculture,Meat,iamjrc,Mon Feb 15 03:26:26 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,347,no url
3762,Unknow,climate,Agriculture,Meat,ayeshaarvind,Mon Feb 15 03:26:50 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,3544,no url
3763,India,climate,Agriculture,Meat,Devinder_Sharma,Mon Feb 15 03:27:56 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,56200,no url
3764,India,climate,Agriculture,Meat,JoyabrotoGhosh,Mon Feb 15 03:28:13 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,91,no url
3765,Unknow,climate,Agriculture,Meat,randy2274,Mon Feb 15 03:29:32 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,4300,no url
3766,Unknow,climate,Agriculture,Meat,SMRS23,Mon Feb 15 03:18:42 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,995,no url
3767,Unknow,climate,Agriculture,Meat,dhanyarajendran,Mon Feb 15 03:17:54 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,270201,no url
3768,India,climate,Agriculture,Meat,RamchandaniGP,Mon Feb 15 03:14:55 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,1377,no url
3769,Unknow,climate,Agriculture,Meat,Asmita83807002,Mon Feb 15 00:06:09 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,42,no url
3770,Unknow,climate,Agriculture,Meat,SeeMayanks,Sun Feb 14 21:41:10 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,59,no url
3771,Unknow,climate,Agriculture,Meat,abs_bun,Sun Feb 14 23:05:27 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,1247,no url
3772,Unknow,climate,Agriculture,Meat,CongressFans,Sun Feb 14 23:18:54 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,19644,no url
3773,Unknow,climate,Agriculture,Meat,patateettomate,Sun Feb 14 23:29:26 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,237,no url
3774,Unknow,climate,Agriculture,Meat,satish_char,Sun Feb 14 23:41:27 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,474,no url
3775,Unknow,climate,Agriculture,Meat,raghav34,Mon Feb 15 00:00:02 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,107,no url
3776,Unknow,climate,Agriculture,Meat,SwaminathanGur3,Mon Feb 15 00:55:59 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,59,no url
3777,Unknow,climate,Agriculture,Meat,babug215005032,Mon Feb 15 03:05:31 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,180,no url
3778,India,climate,Agriculture,Meat,sadhanandh,Mon Feb 15 01:49:33 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,82,no url
3779,India,climate,Agriculture,Meat,naveenbebra,Mon Feb 15 01:54:40 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,1793,no url
3780,Unknow,climate,Agriculture,Meat,ManzoorEkhan7,Mon Feb 15 02:03:45 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,357,no url
3781,Unknow,climate,Agriculture,Meat,WithcongressTn,Mon Feb 15 02:04:29 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,1940,no url
3782,Unknow,climate,Agriculture,Meat,jeevi_tweets,Mon Feb 15 02:15:14 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,565,no url
3783,India,climate,Agriculture,Meat,EmpoweringGoa,Mon Feb 15 02:21:56 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,7058,no url
3784,Unknow,environment,Agriculture,Fertilizer,phosphoria31,Tue Feb 16 06:57:50 +0000 2021,"RT @_thebastion_: 1/n The #Budget2021 saw the announcement of the National Hydrogen Energy Mission. From transport to heavy industries, and…",0,2614,no url
3785,Unknow,environment,Agriculture,Fertilizer,_thebastion_,Tue Feb 16 05:58:58 +0000 2021,"6/n ""In the short-term, pilot projects should begin with the fertilizer sector. This is a vital industry for the In… https://t.co/U1FbK1cz19",0,1677,https://t.co/U1FbK1cz19
3786,Unknow,climate,Agriculture,Meat,ArpitBatra2,Mon Feb 15 03:32:38 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,63,no url
3787,Unknow,environment,Other Fuel Combustion,Fuel,rfinnerty1,Thu Feb 18 19:17:37 +0000 2021,"RT @wearehpr: Hawaii's ambitious energy goals are aimed at cutting the emission of carbon fuels into the environment, but solar and onshore…",0,674,no url
3788,Unknow,environment,Other Fuel Combustion,Fuel,DipDutt74543944,Thu Feb 18 08:44:08 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,217,no url
3789,Unknow,environment,Other Fuel Combustion,Fuel,Purnima78691760,Thu Feb 18 08:54:54 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,112,no url
3790,Unknow,environment,Other Fuel Combustion,Fuel,SouravDindaBJP,Thu Feb 18 08:55:18 +0000 2021,"RT @BJP4Delhi: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-sulphur,…",0,1093,no url
3791,Unknow,environment,Other Fuel Combustion,Fuel,NagorBjp,Thu Feb 18 09:00:39 +0000 2021,"RT @BJP4Delhi: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-sulphur,…",0,195,no url
3792,Unknow,environment,Other Fuel Combustion,Fuel,Sanjitmarjit1,Thu Feb 18 09:20:58 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,18,no url
3793,Unknow,environment,Other Fuel Combustion,Fuel,poppychildcare,Thu Feb 18 10:29:30 +0000 2021,"RT @mygovindia: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit by CPC…",0,8,no url
3794,Unknow,environment,Other Fuel Combustion,Fuel,Santosh24402562,Thu Feb 18 10:32:57 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,52,no url
3795,India,environment,Other Fuel Combustion,Fuel,nirajprasadroy,Thu Feb 18 11:22:26 +0000 2021,As environmental activist I support fuel price rise. It will force people to choose clean energy alternatives. Plz… https://t.co/eZSZRS4xH0,0,225,https://t.co/eZSZRS4xH0
3796,Unknow,environment,Other Fuel Combustion,Fuel,RevathiMadhava2,Thu Feb 18 11:25:00 +0000 2021,"RT @BJPian2: These projects in line with the spirit of Aatmanirbhar Bharat will boost supply of environment-friendly and affordable fuel, e…",0,263,no url
3797,India,environment,Other Fuel Combustion,Fuel,nirajprasadroy,Thu Feb 18 11:26:34 +0000 2021,@janardanmis @AmanChopra_ As environmental activist I support fuel price rise. It will force people to choose clean… https://t.co/idw7wve4Is,0,225,https://t.co/idw7wve4Is
3798,Unknow,environment,Other Fuel Combustion,Fuel,rajiv_shastri,Thu Feb 18 13:27:48 +0000 2021,"That is the way to gradually switch over to alternate fuel other than petrol and diesel, for environment safety. https://t.co/hC3vV6WzyR",0,473,no url
3799,India,environment,Other Fuel Combustion,Fuel,NaMoPraveenKor,Thu Feb 18 13:44:59 +0000 2021,"#AatmanirbharBharatKaBudget
The budget announces a voluntary vehicle scrapping policy, to phase out old and unfit v… https://t.co/ilTFn18yKK",0,113,https://t.co/ilTFn18yKK
3800,India,environment,Other Fuel Combustion,Fuel,ErSaroj7,Thu Feb 18 14:38:23 +0000 2021,"RT @mygovindia: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit by CPC…",0,57,no url
3801,Unknow,environment,Other Fuel Combustion,Fuel,rupspp,Thu Feb 18 15:48:19 +0000 2021,RT @junglee999: ⁦@PMOIndia⁩ Which part of “clean n green energy...” &amp; “environment-friendly fuel to cut carbon emissions...” does #UnleashC…,0,70,no url
3802,India,environment,Other Fuel Combustion,Fuel,SohamSonani,Thu Feb 18 15:52:35 +0000 2021,CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low… https://t.co/kxnG1QUT4M,0,65,https://t.co/kxnG1QUT4M
3803,India,environment,Other Fuel Combustion,Fuel,RAGCGHS,Thu Feb 18 08:00:27 +0000 2021,"#AatmanirbharBharatKaBudget
The budget announces a voluntary vehicle scrapping policy, to phase out old and unfit v… https://t.co/4gIY71AjPT",0,473,https://t.co/4gIY71AjPT
3804,India,environment,Other Fuel Combustion,Fuel,NirajTh29297956,Thu Feb 18 07:56:58 +0000 2021,RT @indrajeetmaximo: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-su…,0,16,no url
3805,Unknow,environment,Other Fuel Combustion,Fuel,Ravitej96161356,Thu Feb 18 07:54:51 +0000 2021,"RT @mygovindia: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit by CPC…",0,10,no url
3806,Unknow,environment,Other Fuel Combustion,Fuel,Subhahar3,Thu Feb 18 05:11:15 +0000 2021,"RT @mygovindia: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit by CPC…",0,123,no url
3807,Unknow,environment,Other Fuel Combustion,Fuel,NeetaDa82749976,Thu Feb 18 01:20:09 +0000 2021,"RT @BJP4Delhi: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-sulphur,…",0,11,no url
3808,India,environment,Other Fuel Combustion,Fuel,KochiRefinery,Thu Feb 18 02:40:57 +0000 2021,RT @BPCLimited: #Saksham2021 comes to an end after a month-long awareness campaign about fuel conservation and its impact on the environmen…,0,1607,no url
3809,Unknow,environment,Other Fuel Combustion,Fuel,NainaSingha3,Thu Feb 18 02:53:32 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,28,no url
3810,Unknow,environment,Other Fuel Combustion,Fuel,NainaSingha3,Thu Feb 18 02:59:35 +0000 2021,RT @indrajeetmaximo: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-su…,0,28,no url
3811,Unknow,environment,Other Fuel Combustion,Fuel,Pawanrahi15,Thu Feb 18 05:05:13 +0000 2021,RT @RamvirBidhuri: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-sulp…,0,422,no url
3812,India,environment,Other Fuel Combustion,Fuel,Bjp4Dpi,Thu Feb 18 05:06:12 +0000 2021,"RT @BJPian2: These projects in line with the spirit of Aatmanirbhar Bharat will boost supply of environment-friendly and affordable fuel, e…",0,2328,no url
3813,India,environment,Other Fuel Combustion,Fuel,SolfinderR,Thu Feb 18 05:57:31 +0000 2021,"Hydrogen as a power source
https://t.co/9CwdxWWD2V

#Hydrogen #Fuel #Pollution #Environment #Greenhouse #Energy #FuelCell #Vehicle #Power",0,16,no url
3814,India,environment,Other Fuel Combustion,Fuel,NirajTh29297956,Thu Feb 18 07:52:09 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,16,no url
3815,Unknow,environment,Other Fuel Combustion,Fuel,KumkumChatterj5,Thu Feb 18 06:16:46 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,52,no url
3816,India,environment,Other Fuel Combustion,Fuel,nirantsinari25,Thu Feb 18 06:42:03 +0000 2021,Government is intentionally increasing fuel prices to make people shift to electric vehicles likes Tesla/ TATA. Thi… https://t.co/eZurD6T45e,0,55,https://t.co/eZurD6T45e
3817,India,environment,Other Fuel Combustion,Fuel,PBabuNair2,Thu Feb 18 07:14:22 +0000 2021,"RT @mygovindia: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit by CPC…",0,78,no url
3818,India,environment,Other Fuel Combustion,Fuel,nitinurpal,Thu Feb 18 07:20:25 +0000 2021,@vikrameffects @utkarsh_aanand @NHAI_Official @nitin_gadkari @OfficeOfNG How? I think it's a good step to save time… https://t.co/w1xuXfrWyX,0,4050,https://t.co/w1xuXfrWyX
3819,India,environment,Other Fuel Combustion,Fuel,SwaswataBhatta3,Thu Feb 18 07:25:09 +0000 2021,"RT @indrajeetmaximo: To boost the availability of environment-friendly BS-VI grade fuel, a State-of-the-art Gasoline Desulfurisation Unit b…",0,5,no url
3820,India,environment,Other Fuel Combustion,Fuel,SwaswataBhatta3,Thu Feb 18 07:27:58 +0000 2021,RT @indrajeetmaximo: CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low-su…,0,5,no url
3821,Unknow,environment,Other Fuel Combustion,Fuel,DipuBar58922258,Thu Feb 18 16:03:56 +0000 2021,"RT @Bhaskar_Bengal: #AatmanirbharBharatKaBudget
The budget announces a voluntary vehicle scrapping policy, to phase out old and unfit vehic…",0,68,no url
3822,Unknow,environment,Other Fuel Combustion,Fuel,DrBoneandStone,Thu Feb 18 23:04:12 +0000 2021,RT @Reilly2020: A group of Montana teenage activists are suing the State of Montana to defend their constitutional rights to a clean and he…,0,1221,no url
3823,Unknow,environment,Agriculture,Fertilizer,AyushiS72171378,Mon Feb 15 09:25:29 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,7,no url
3824,Unknow,environment,Other Fuel Combustion,Fuel,GoodDogLouie,Thu Feb 18 23:39:57 +0000 2021,RT @Reilly2020: A group of Montana teenage activists are suing the State of Montana to defend their constitutional rights to a clean and he…,0,6410,no url
3825,India,climate,Agriculture,Fertilizer,sharwan68,Thu Feb 18 13:59:40 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,356,no url
3826,Unknow,environment,Agriculture,Fertilizer,robinsontvm,Fri Feb 12 09:19:25 +0000 2021,@Jashanp92228156 @wingerthgir @meenaharris It is to protect the environment. The air is polluting by stubble burnin… https://t.co/2rGx0OKNBa,0,77,https://t.co/2rGx0OKNBa
3827,Unknow,environment,Agriculture,Fertilizer,pumaonline555,Fri Feb 12 13:13:55 +0000 2021,"RT @PtiNorthPunjab: Miyawaki Urban Forestry Technique 22 times more environment friendly, no pesticides or fertilizer, no maintenance after…",0,283,no url
3828,Pakistan,environment,Agriculture,Fertilizer,PTIOfficialSwat,Fri Feb 12 13:14:43 +0000 2021,"RT @PtiNorthPunjab: Miyawaki Urban Forestry Technique 22 times more environment friendly, no pesticides or fertilizer, no maintenance after…",0,9788,no url
3829,Unknow,environment,Agriculture,Fertilizer,salman0800,Fri Feb 12 15:13:40 +0000 2021,"RT @PtiNorthPunjab: Miyawaki Urban Forestry Technique 22 times more environment friendly, no pesticides or fertilizer, no maintenance after…",0,2666,no url
3830,Unknow,environment,Agriculture,Fertilizer,aftab_pti,Fri Feb 12 17:50:47 +0000 2021,"RT @PtiNorthPunjab: Miyawaki Urban Forestry Technique 22 times more environment friendly, no pesticides or fertilizer, no maintenance after…",0,3172,no url
3831,India,environment,Agriculture,Fertilizer,fpjindia,Sat Feb 13 10:28:56 +0000 2021,Madhya Pradesh: National Fertilizer Limited honored with the Environment Preservation Award https://t.co/nVYteJUkek,0,21017,no url
3832,India,environment,Agriculture,Fertilizer,ANBajpai1,Sun Feb 14 08:26:48 +0000 2021,"@VINEET_KAKA #VictimCard played by wokeup @mihirssharma . 
An environment activist is supporting farmers who demand… https://t.co/5LpmHufLtg",0,545,https://t.co/5LpmHufLtg
3833,Unknow,environment,Agriculture,Fertilizer,VINEET_KAKA,Sun Feb 14 08:34:19 +0000 2021,"RT @ANBajpai1: @VINEET_KAKA #VictimCard played by wokeup @mihirssharma . 
An environment activist is supporting farmers who demanding to re…",0,36967,no url
3834,India,environment,Agriculture,Fertilizer,sriharibharat,Sun Feb 14 08:46:09 +0000 2021,"MSP driven farming in Punjab and Haryana is great threat for environment like depletion of water level, excessive c… https://t.co/uiWFyYKBhw",0,15,https://t.co/uiWFyYKBhw
3835,India,environment,Agriculture,Fertilizer,sriharibharat,Sun Feb 14 09:02:16 +0000 2021,"@TimesNow 
MSP driven farming in Punjab and Haryana is great threat for environment like depletion of water level,… https://t.co/8gRwk4ppm1",0,15,https://t.co/8gRwk4ppm1
3836,Unknow,environment,Agriculture,Fertilizer,Kiran5_sai,Sun Feb 14 14:58:36 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,615,no url
3837,India,environment,Agriculture,Fertilizer,Rahulvats16,Sun Feb 14 15:57:42 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,281,no url
